Tipo de Movimiento;Planta;GUIA SII;Fecha;Mes;ID;Proveedor;Lote;Title;Nombre;Cod Nombre;Clasificacion;Total Pallet;Cantidad;Unidad de medida;Bod. Origen;Bod. Destino;Ubicacion Origen;Ubicación Destino;Turno;Responsable;Temporada;Observacion;Bodega Stock;Ubicacion Stock;Total Stock;Numero Embarque;Patente Camion,,,,,,
Despacho;Rancagua;30383;11-06-2024;11;5143;;RKMDE24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;5;1,68;UNIDAD;RANCO;SUPERFRUIT;CARPA UNO (C1);BODEGA EXTERNA;Turno 1;Dig bodega Rancagua;R9 2024-2025;;RANCO;CARPA UNO (C1);-1,68;;,,
Despacho;Rancagua;30385;11-06-2024;11;5240;;RKMDE;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;32;10,752;UNIDAD;RANCO;SUPERFRUIT;CARPA UNO (C1);BODEGA EXTERNA;Turno 1;Dig bodega Rancagua;R9 2024-2025;;RANCO;CARPA UNO (C1);-10,752;;,,
Despacho;Chimbarongo;15288;11-05-2024;11;6230;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6234;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;168;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-168;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6239;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;168;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-168;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6247;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;168;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-168;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6254;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;168;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-168;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6258;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;168;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-168;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6262;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;168;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-168;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6353;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6357;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6361;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;18990;11-11-2024;11;6368;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;2;672;UNIDAD;CHIMBARONGO;CENTRO ARMADO;BODEGA PLANTA;CENTRO ARMADO;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-672;;,,,,
Despacho;Chimbarongo;18990;11-11-2024;11;6375;;CMDL24309;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;CENTRO ARMADO;BODEGA PLANTA;CENTRO ARMADO;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6394;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6423;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6428;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;198990;11-11-2024;11;6432;;R8;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Armado;2;672;UNIDAD;CHIMBARONGO;CENTRO ARMADO;BODEGA PLANTA;CENTRO ARMADO;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-672;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6436;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6454;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6458;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6462;;CKLD24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6470;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6476;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6492;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6497;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6506;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6510;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6514;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6533;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6542;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6557;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6567;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6572;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6580;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6587;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6591;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;15288;11-05-2024;11;6595;;CKDL24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;20463;11-11-2024;11;6989;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7004;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7008;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7012;;CKDES24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7016;;CKDES24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7020;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7024;;CKDES24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7028;;CKDES24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7032;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7036;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7040;;CKDL24309;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7044;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7048;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7052;;CKDES24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7056;;CKDES24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7094;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7098;;CKDL24309;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7102;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7121;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7125;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7129;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7133;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7137;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7141;;CKDES24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7145;;CKDES24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7149;;CKDES24310;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30463;11-11-2024;11;7153;;CKDE24311;CJMA0008;MALETA DELIGHT 2,5 KG OFFSET PM;CJMA0008 MALETA DELIGHT 2,5 KG OFFSET PM;Kit;1;336;UNIDAD;CHIMBARONGO;GESLOG;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
